period_id,seconds,action_type,start_x,start_y,end_x,end_y,result,possession_group,action_name,possession_length
1,0.0,0,51.66,34.20399999999999,55.125,35.496,1,1,pass,125
1,0.0,0,52.5,34.0,43.365,36.312000000000005,1,1,pass,125
1,0.0,0,52.5,34.0,67.095,36.108,1,1,pass,125
1,0.0,0,52.395,33.864,71.08500000000001,37.944,1,1,pass,125
1,0.0,0,52.5,34.0,25.935,32.3,1,1,pass,125
1,0.0,0,52.08,33.864,67.2,41.072,1,1,pass,125
1,0.0,0,52.08,34.068,36.330000000000005,30.123999999999995,1,1,pass,125
1,0.0,0,52.605,34.0,66.57,23.324,1,1,pass,125
1,0.0,0,52.605,34.068,71.19,37.332,1,1,pass,125
1,0.0,0,52.5,34.0,33.495,33.592,1,1,pass,125
1,0.0,0,52.29,33.932,33.075,30.056,1,1,pass,125
1,0.0,0,52.395,34.068,71.295,41.344,1,1,pass,125
1,0.0,0,52.5,34.0,72.87,34.272,1,1,pass,125
1,0.0,0,52.185,33.79600000000001,30.765,34.816,1,1,pass,125
1,0.5,21,43.365,36.312000000000005,48.72,34.68,1,1,dribble,125
1,1.0,21,55.125,35.496,55.650000000000006,29.988000000000007,1,1,dribble,125
1,1.0,0,48.72,34.68,45.15,50.184,1,1,pass,125
1,1.0,21,67.2,41.072,68.25,36.040000000000006,1,1,dribble,125
1,1.5,21,25.935,32.3,36.225,33.864,1,1,dribble,125
1,2.0,0,55.650000000000006,29.988000000000007,69.51,3.332000000000008,1,1,pass,125
1,2.0,0,64.36500000000001,36.176,74.55,47.94,1,1,pass,125
1,2.0,0,69.405,36.448,30.450000000000003,4.080000000000005,0,1,pass,125
1,2.0,0,68.25,36.040000000000006,36.96,0.0,0,1,pass,125
1,2.0,21,66.57,23.324,63.945,25.024,1,1,dribble,125
1,2.0,0,70.45500000000001,35.7,71.61,16.116,1,1,pass,125
1,2.0,0,71.925,38.896,65.625,20.672000000000004,1,1,pass,125
1,2.0,0,30.555000000000003,35.292,35.28,52.156,1,1,pass,125
1,2.5,21,74.55,47.94,73.605,40.732,1,1,dribble,125
1,3.0,0,73.605,40.732,79.17,22.099999999999994,1,1,pass,125
1,3.0,0,36.225,33.864,76.86,56.57600000000001,0,1,pass,125
1,3.0,0,38.64,30.056,79.8,68.0,0,1,pass,125
1,3.0,0,33.18,33.524,59.63999999999999,54.672,1,1,pass,125
1,3.0,0,34.230000000000004,28.764,75.075,38.48800000000001,0,1,pass,125
1,3.0,0,70.56,33.864,27.72,0.0,0,1,pass,125
1,3.5,21,71.61,16.116,68.565,16.659999999999997,1,1,dribble,125
1,3.5,21,35.28,52.156,39.48,51.136,1,1,dribble,125
1,4.0,21,69.51,3.332000000000008,65.205,4.488,1,1,dribble,125
1,4.0,0,46.2,48.008,39.27,63.376000000000005,1,1,pass,125
1,4.0,21,79.17,22.099999999999994,81.375,24.41200000000001,1,1,dribble,125
1,4.0,0,63.945,25.024,23.414999999999992,60.928,1,1,pass,125
1,4.0,21,65.625,20.672000000000004,62.055,15.367999999999997,1,1,dribble,125
1,4.5,21,59.63999999999999,54.672,67.41,57.732000000000006,1,1,dribble,125
1,5.0,21,39.27,63.376000000000005,42.945,63.92,1,1,dribble,125
1,5.0,0,81.375,24.41200000000001,95.97,36.856,1,1,pass,125
1,5.0,0,68.565,16.659999999999997,64.05,25.636000000000003,1,1,pass,125
1,5.0,0,39.48,51.136,49.665,31.756,1,1,pass,125
1,6.0,0,65.205,4.488,74.34,19.04,1,1,pass,125
1,6.0,0,42.945,63.92,28.665000000000003,51.06799999999999,1,1,pass,125
1,6.0,0,28.56,59.704,10.814999999999998,61.54,1,1,pass,125
1,6.0,21,64.05,25.636000000000003,60.375,21.080000000000005,1,1,dribble,125
1,6.0,0,67.41,57.732000000000006,50.505,12.376,0,1,pass,125
1,6.0,0,62.055,15.367999999999997,85.05,29.852,1,1,pass,125
1,6.5,21,49.665,31.756,57.120000000000005,28.152,1,1,dribble,125
1,7.0,21,95.97,36.856,100.17,43.452,1,1,dribble,125
1,7.0,0,60.375,21.080000000000005,74.445,48.212,1,1,pass,125
1,7.5,21,10.814999999999998,61.54,16.904999999999987,64.736,1,1,dribble,125
1,8.0,21,74.34,19.04,73.605,25.568,1,1,dribble,125
1,8.0,21,74.445,48.212,65.94,39.168,1,1,dribble,125
1,8.0,0,57.120000000000005,28.152,62.055,10.336,1,1,pass,125
1,9.0,0,100.17,43.452,56.28,47.532,0,1,pass,125
1,9.0,1,16.904999999999987,64.736,5.879999999999996,7.275999999999996,0,1,cross,125
1,9.0,0,65.94,39.168,64.785,57.256,1,1,pass,125
1,10.0,0,73.605,25.568,69.93,50.184,1,1,pass,125
1,10.0,0,62.055,7.888,67.30499999999999,2.244,1,1,pass,125
1,11.0,21,64.785,57.256,55.44,49.504,1,1,dribble,125
1,11.0,0,85.365,32.096,74.75999999999999,55.964,1,1,pass,125
1,11.5,21,69.93,50.184,72.555,46.852,1,1,dribble,125
1,12.0,0,66.99,1.4960000000000002,57.435,4.0120000000000005,1,1,pass,125
1,13.0,0,72.555,46.852,65.94,62.424,1,1,pass,125
1,13.0,0,55.44,49.504,69.09,20.672000000000004,1,1,pass,125
1,14.0,21,65.94,62.424,69.72,59.5,1,1,dribble,125
1,14.0,0,77.28,55.828,12.284999999999997,46.512,0,1,pass,125
1,14.0,0,54.705000000000005,4.08,34.230000000000004,24.616000000000003,1,1,pass,125
1,14.5,21,69.09,20.672000000000004,63.945,21.488,1,1,dribble,125
1,15.0,0,69.72,59.5,58.8,49.436,1,1,pass,125
1,15.0,21,34.230000000000004,24.616000000000003,37.38,21.76,1,1,dribble,125
1,16.0,21,58.8,49.436,62.895,51.68,1,1,dribble,125
1,16.0,0,39.375,34.544,45.675,34.408,1,1,pass,125
1,16.0,0,63.945,21.488,60.48,5.847999999999999,1,1,pass,125
1,16.0,0,37.38,21.76,32.655,49.504,1,1,pass,125
1,16.5,21,45.675,34.408,47.145,29.444,1,1,dribble,125
1,17.0,7,62.895,51.68,62.895,51.68,0,1,take_on,125
1,17.0,0,47.145,29.444,33.39,48.212,1,1,pass,125
1,17.0,21,60.48,5.847999999999999,55.650000000000006,6.052000000000007,1,1,dribble,125
1,17.5,21,32.655,49.504,33.81,46.444,1,1,dribble,125
1,18.0,21,33.39,48.212,39.48,36.72,1,1,dribble,125
1,18.0,0,55.650000000000006,6.052000000000007,40.95,15.912000000000006,1,1,pass,125
1,19.0,0,39.48,36.72,45.78,62.764,1,1,pass,125
1,19.0,0,33.81,46.444,42.735,64.66799999999999,1,1,pass,125
1,19.5,21,40.95,15.912000000000006,42.0,12.852000000000004,1,1,dribble,125
1,20.5,21,45.78,62.764,51.345,60.656,1,1,dribble,125
1,21.0,0,42.0,12.852000000000004,40.32000000000001,3.4000000000000057,1,1,pass,125
1,21.5,21,40.32000000000001,3.4000000000000057,41.685,0.0679999999999978,1,1,dribble,125
1,22.0,0,51.345,60.656,71.71499999999999,65.28,1,1,pass,125
1,22.0,0,41.685,0.0679999999999978,69.93,6.256000000000007,1,1,pass,125
1,22.0,0,43.575,65.008,26.88,57.528,1,1,pass,125
1,23.5,21,26.88,57.528,25.41,61.472,1,1,dribble,125
1,24.5,21,69.93,6.256000000000007,67.725,11.22,1,1,dribble,125
1,25.0,0,25.41,61.472,23.73,63.444,0,1,pass,125
1,27.0,0,67.725,11.22,73.5,35.632,1,1,pass,125
1,29.0,21,73.5,35.632,67.83000000000001,41.004,1,1,dribble,125
1,31.0,0,67.83000000000001,41.004,73.815,18.156,1,1,pass,125
1,32.5,21,73.815,18.156,68.985,19.788,1,1,dribble,125
1,34.0,0,68.985,19.788,65.83500000000001,3.740000000000009,1,1,pass,125
1,35.5,21,65.83500000000001,3.740000000000009,59.115,4.692000000000007,1,1,dribble,125
1,37.0,0,59.115,4.692000000000007,49.875,3.8079999999999927,1,1,pass,125
1,38.0,21,49.875,3.8079999999999927,55.335,0.7479999999999905,1,1,dribble,125
1,39.0,0,55.335,0.7479999999999905,76.02,9.384,1,1,pass,125
1,41.0,21,76.02,9.384,76.965,19.447999999999997,1,1,dribble,125
1,43.0,0,76.965,19.447999999999997,75.915,39.508,1,1,pass,125
1,44.0,21,75.915,39.508,73.91999999999999,45.9,1,1,dribble,125
1,45.0,0,73.91999999999999,45.9,71.295,55.556,1,1,pass,125
1,46.0,21,71.295,55.556,63.0,62.492,1,1,dribble,125
1,47.0,0,63.0,62.492,54.38999999999999,62.764,1,1,pass,125
1,49.5,21,54.38999999999999,62.764,37.69500000000001,59.228,1,1,dribble,125
1,52.0,0,37.69500000000001,59.228,15.435000000000002,60.792,1,1,pass,125
1,53.0,21,15.435000000000002,60.792,14.279999999999989,63.648,1,1,dribble,125
1,54.0,0,14.279999999999989,63.648,15.329999999999984,58.072,1,1,pass,125
1,57.0,0,14.385000000000003,60.52,11.340000000000003,63.784,1,1,pass,125
1,57.0,21,11.340000000000003,63.784,13.22999999999999,66.98,1,1,dribble,125
1,57.0,0,13.22999999999999,66.98,21.735000000000014,62.56,1,1,pass,125
1,58.0,21,21.735000000000014,62.56,24.675,63.988,1,1,dribble,125
1,59.0,0,24.675,63.988,13.650000000000006,66.028,1,1,pass,125
1,60.0,21,13.650000000000006,66.028,22.05,67.932,1,1,dribble,125
1,61.0,7,22.05,67.932,22.05,67.932,0,1,take_on,125
1,12.0,18,83.37,2.9920000000000044,84.94500000000001,0.0,1,2,clearance,16
1,15.0,10,17.325,64.872,17.325,64.872,0,2,interception,16
1,18.0,22,4.2,33.388,7.664999999999999,20.332,1,2,goalkick,16
1,21.5,21,7.664999999999999,20.332,35.7,13.26,1,2,dribble,16
1,25.0,0,35.7,13.26,32.13,4.827999999999999,1,2,pass,16
1,25.5,21,32.13,4.827999999999999,34.965,1.972,1,2,dribble,16
1,26.0,0,34.965,1.972,10.605,18.36,1,2,pass,16
1,28.0,21,10.605,18.36,12.39,22.508000000000003,1,2,dribble,16
1,30.0,0,12.39,22.508000000000003,20.790000000000003,40.596,1,2,pass,16
1,33.0,0,21.105,41.616,31.29,29.036,1,2,pass,16
1,33.5,21,31.29,29.036,29.925,32.096000000000004,1,2,dribble,16
1,34.0,0,29.925,32.096000000000004,25.725,19.244000000000003,1,2,pass,16
1,36.5,21,25.725,19.244000000000003,25.305000000000003,26.588,1,2,dribble,16
1,39.0,0,25.305000000000003,26.588,26.775,45.152,1,2,pass,16
1,40.5,21,26.775,45.152,31.5,48.75600000000001,1,2,dribble,16
1,42.0,0,31.5,48.75600000000001,47.985,46.512,0,2,pass,16
1,8.0,0,57.75000000000001,36.92399999999999,66.465,43.248,1,3,pass,72
1,10.0,0,65.205,45.62799999999999,75.81,48.55200000000001,1,3,pass,72
1,10.5,21,75.81,48.55200000000001,66.675,48.55200000000001,1,3,dribble,72
1,11.0,7,66.675,48.55200000000001,66.675,48.55200000000001,0,3,take_on,72
1,15.0,19,62.055,56.984,62.055,56.984,0,3,bad_touch,72
1,15.0,8,55.02,53.108,55.02,53.108,0,3,foul,72
1,17.0,0,9.87,44.54,22.155,59.16,1,3,pass,72
1,18.0,0,46.09499999999999,14.483999999999996,55.650000000000006,30.599999999999994,0,3,pass,72
1,18.5,21,22.155,59.16,24.465,62.42399999999999,1,3,dribble,72
1,20.0,0,70.66499999999999,61.132,53.865,58.684,1,3,pass,72
1,20.0,0,39.585,13.328,61.005,18.224,1,3,pass,72
1,20.0,0,24.465,62.42399999999999,22.365,60.928,0,3,pass,72
1,20.0,0,25.095000000000013,7.7520000000000095,14.174999999999995,11.22,1,3,pass,72
1,20.5,21,53.865,58.684,58.275,57.392,1,3,dribble,72
1,21.0,0,58.275,57.392,47.67,68.0,0,3,pass,72
1,22.0,21,61.005,18.224,57.225,15.3,1,3,dribble,72
1,22.0,19,14.070000000000007,10.947999999999992,90.195,45.9,0,3,bad_touch,72
1,24.0,0,62.685,5.576000000000008,63.42,13.123999999999995,1,3,pass,72
1,24.0,0,57.225,15.3,50.715,19.652,1,3,pass,72
1,25.0,0,51.66,18.088,60.9,6.188,1,3,pass,72
1,25.0,21,32.13,41.888,30.975,31.348000000000003,1,3,dribble,72
1,26.0,21,63.42,13.123999999999995,63.63,16.863999999999997,1,3,dribble,72
1,26.0,0,63.63,16.863999999999997,89.25,31.96,1,3,pass,72
1,28.0,21,60.9,6.188,74.865,4.42,1,3,dribble,72
1,29.0,21,89.25,31.96,94.92,35.836,1,3,dribble,72
1,29.0,0,30.975,31.348000000000003,36.645,32.504,1,3,pass,72
1,30.0,21,36.645,32.504,37.695,25.976,1,3,dribble,72
1,31.0,7,74.865,4.42,74.865,4.42,0,3,take_on,72
1,31.0,0,37.695,25.976,30.765,34.068,1,3,pass,72
1,32.0,0,94.92,35.836,60.27,62.56,1,3,pass,72
1,32.5,21,30.765,34.068,30.45,29.308,1,3,dribble,72
1,33.0,2,80.22,68.0,72.87,59.636,1,3,throw_in,72
1,33.5,21,72.87,59.636,80.64,61.54,1,3,dribble,72
1,34.0,0,80.64,61.54,74.865,66.3,1,3,pass,72
1,34.0,0,61.74,65.96,45.255,58.14,0,3,pass,72
1,34.0,0,30.45,29.308,35.595,52.156,1,3,pass,72
1,35.0,21,74.865,66.3,81.58500000000001,66.504,1,3,dribble,72
1,36.0,0,81.58500000000001,66.504,66.99,63.580000000000005,1,3,pass,72
1,36.0,21,35.595,52.156,45.99,56.984,1,3,dribble,72
1,38.0,21,66.99,63.580000000000005,60.37499999999999,60.656,1,3,dribble,72
1,38.0,0,45.99,56.984,54.81,51.272,1,3,pass,72
1,40.0,0,60.37499999999999,60.656,39.69,62.764,1,3,pass,72
1,40.0,0,52.08,51.544,34.86,32.572,1,3,pass,72
1,40.0,2,24.465,68.0,28.665000000000003,56.848,1,3,throw_in,72
1,40.5,21,28.665000000000003,56.848,35.175000000000004,57.188,1,3,dribble,72
1,41.0,0,35.175000000000004,57.188,37.275,45.764,0,3,pass,72
1,42.0,21,39.69,62.764,37.17,55.216,1,3,dribble,72
1,43.0,8,42.63,54.876,42.63,54.876,0,3,foul,72
1,43.0,21,34.86,32.572,50.82,18.088,1,3,dribble,72
1,44.0,0,37.17,55.216,29.19,32.096000000000004,1,3,pass,72
1,45.5,21,29.19,32.096000000000004,24.675,33.932,1,3,dribble,72
1,46.0,0,50.82,18.088,61.74,2.9920000000000004,1,3,pass,72
1,46.5,21,61.74,2.9920000000000004,59.010000000000005,1.02,1,3,dribble,72
1,47.0,0,24.675,33.932,12.18,34.068,1,3,pass,72
1,47.0,0,59.010000000000005,1.02,71.19,21.012,1,3,pass,72
1,47.5,21,12.18,34.068,7.664999999999999,35.292,1,3,dribble,72
1,48.0,0,7.664999999999999,35.292,39.48,63.852,0,3,pass,72
1,49.5,21,71.19,21.012,74.23500000000001,33.252,1,3,dribble,72
1,52.0,0,74.23500000000001,33.252,73.28999999999999,22.644,1,3,pass,72
1,54.0,0,72.87,21.692,71.08500000000001,5.372,1,3,pass,72
1,57.0,0,72.765,4.760000000000001,80.22,15.504,1,3,pass,72
1,59.0,21,80.22,15.504,74.44500000000001,15.64,1,3,dribble,72
1,61.0,7,74.44500000000001,15.64,74.44500000000001,15.64,0,3,take_on,72
1,64.0,22,99.96,34.952,100.065,27.608000000000004,1,3,goalkick,72
1,67.0,0,98.7,25.432,102.27,35.632,1,3,pass,72
1,70.0,0,103.74,37.468,97.965,50.592,1,3,pass,72
1,71.0,21,97.965,50.592,101.22,50.32,1,3,dribble,72
1,72.0,0,101.22,50.32,91.035,65.008,1,3,pass,72
1,73.0,21,91.035,65.008,94.5,66.912,1,3,dribble,72
1,74.0,0,94.5,66.912,65.72999999999999,68.0,0,3,pass,72
1,110.0,3,21.10499999999999,66.98,11.129999999999995,35.02,1,3,freekick_crossed,72
1,111.0,0,9.554999999999993,40.93600000000001,27.510000000000005,49.164,0,3,pass,72
1,43.0,8,40.845,15.164,40.845,15.164,0,4,foul,10
1,48.0,0,36.12,33.66,40.53,35.02,1,4,pass,10
1,51.0,0,40.845,35.088,35.489999999999995,26.452,1,4,pass,10
1,52.0,0,35.175000000000004,28.968,35.910000000000004,42.024,1,4,pass,10
1,54.0,21,35.910000000000004,42.024,40.53,49.98,1,4,dribble,10
1,56.0,0,40.53,49.98,43.575,64.25999999999999,1,4,pass,10
1,57.0,21,43.575,64.25999999999999,49.455000000000005,63.172,1,4,dribble,10
1,58.0,7,49.455000000000005,63.172,49.455000000000005,63.172,0,4,take_on,10
1,67.0,0,42.0,12.240000000000002,37.27499999999999,6.867999999999995,1,4,pass,10
1,68.0,0,40.11,6.6640000000000015,36.64500000000001,8.975999999999999,0,4,pass,10
1,18.0,0,69.19500000000001,61.472,74.655,65.62,1,5,pass,44
1,20.0,0,72.55499999999999,65.688,59.955000000000005,57.596,1,5,pass,44
1,20.5,21,59.955000000000005,57.596,61.11000000000001,62.696000000000005,1,5,dribble,44
1,21.0,0,61.11000000000001,62.696000000000005,74.33999999999999,54.12799999999999,1,5,pass,44
1,23.0,0,76.125,55.69200000000001,70.03500000000001,57.8,0,5,pass,44
1,32.0,9,67.83000000000001,61.2,67.83000000000001,61.2,1,5,tackle,44
1,34.0,0,59.745,60.112,35.59500000000001,68.0,0,5,pass,44
1,38.0,19,66.15,50.252,66.15,50.252,0,5,bad_touch,44
1,38.0,2,30.135,68.0,40.11,60.384,0,5,throw_in,44
1,41.0,2,65.52,0.0,68.35499999999999,6.867999999999999,1,5,throw_in,44
1,42.0,21,68.35499999999999,6.867999999999999,64.995,7.004,1,5,dribble,44
1,43.0,0,64.995,7.004,63.63,1.564,1,5,pass,44
1,43.5,21,63.63,1.564,60.37499999999999,0.952,1,5,dribble,44
1,44.0,0,60.37499999999999,0.952,47.03999999999999,12.852,1,5,pass,44
1,47.0,0,47.88,12.104,45.045,39.57600000000001,1,5,pass,44
1,51.0,0,42.84,40.392,46.2,23.256,1,5,pass,44
1,52.0,21,46.2,23.256,46.095,19.312,1,5,dribble,44
1,53.0,0,46.095,19.312,48.19499999999999,8.296,1,5,pass,44
1,53.0,9,64.26,60.724,64.26,60.724,0,5,tackle,44
1,54.0,0,48.825,6.595999999999999,57.120000000000005,18.836,1,5,pass,44
1,55.0,0,57.225,18.972,65.415,13.804,0,5,pass,44
1,57.0,2,53.865,68.0,43.68000000000001,60.52,0,5,throw_in,44
1,62.0,0,72.66,53.244,70.875,68.0,0,5,pass,44
1,64.0,2,43.575,68.0,39.9,63.852,1,5,throw_in,44
1,64.5,21,39.9,63.852,45.57,63.580000000000005,1,5,dribble,44
1,65.0,0,45.57,63.580000000000005,33.495,65.824,1,5,pass,44
1,65.5,21,33.495,65.824,39.795,67.116,1,5,dribble,44
1,66.0,0,39.795,67.116,42.21,68.0,0,5,pass,44
1,84.0,21,80.43,10.200000000000005,23.625,62.56,1,5,dribble,44
1,84.0,2,36.435,0.0,20.475,10.608,1,5,throw_in,44
1,86.5,21,20.475,10.608,24.045,13.531999999999998,1,5,dribble,44
1,89.0,0,24.045,13.531999999999998,31.080000000000005,50.388,1,5,pass,44
1,91.0,21,31.080000000000005,50.388,36.330000000000005,51.272,1,5,dribble,44
1,93.0,0,36.330000000000005,51.272,58.8,65.28,1,5,pass,44
1,95.0,21,58.8,65.28,53.55,65.07600000000001,1,5,dribble,44
1,97.0,0,53.55,65.07600000000001,45.885000000000005,52.904,1,5,pass,44
1,99.5,21,45.885000000000005,52.904,50.085,48.75600000000001,1,5,dribble,44
1,102.0,0,50.085,48.75600000000001,78.85499999999999,8.908000000000001,0,5,pass,44
1,105.0,2,37.38,0.0,40.425,17.0,0,5,throw_in,44
1,116.0,0,26.14500000000001,48.96,18.164999999999992,58.82,1,5,pass,44
1,118.0,0,18.164999999999992,61.336,17.955,50.66,1,5,pass,44
1,120.0,0,17.955,50.66,17.85000000000001,59.432,1,5,pass,44
1,121.5,21,17.85000000000001,59.432,16.904999999999987,62.696,1,5,dribble,44
1,123.0,1,16.904999999999987,62.696,12.39,38.692,0,5,cross,44
1,66.0,9,60.69,52.768,60.69,52.768,0,6,tackle,22
1,68.0,4,49.455000000000005,64.6,47.88,49.64,1,6,freekick_short,22
1,68.5,21,47.88,49.64,44.83500000000001,53.312000000000005,1,6,dribble,22
1,69.0,0,44.83500000000001,53.312000000000005,41.475,23.936000000000003,1,6,pass,22
1,71.0,21,41.475,23.936000000000003,48.405,20.944,1,6,dribble,22
1,73.0,0,48.405,20.944,45.15,4.6240000000000006,1,6,pass,22
1,74.5,21,45.15,4.6240000000000006,51.765,1.904,1,6,dribble,22
1,76.0,0,51.765,1.904,63.945,3.944,1,6,pass,22
1,76.0,0,64.365,0.7480000000000001,43.89,68.0,0,6,pass,22
1,77.0,0,60.795,27.472,85.68,32.572,1,6,pass,22
1,79.0,21,85.68,32.572,88.305,34.136,1,6,dribble,22
1,81.0,0,88.305,34.136,82.95,21.964,1,6,pass,22
1,82.0,21,82.95,21.964,78.855,19.380000000000003,1,6,dribble,22
1,83.0,0,78.855,19.380000000000003,75.915,38.012,1,6,pass,22
1,86.0,21,75.915,38.012,67.2,50.66,1,6,dribble,22
1,89.0,2,58.90500000000001,0.0,72.135,16.728,1,6,throw_in,22
1,89.0,0,67.2,50.66,59.115,60.928,1,6,pass,22
1,89.5,21,72.135,16.728,67.82999999999998,10.812,1,6,dribble,22
1,89.5,21,59.115,60.928,56.91,65.756,1,6,dribble,22
1,90.0,19,67.82999999999998,10.812,67.82999999999998,10.812,0,6,bad_touch,22
1,90.0,0,56.91,65.756,54.495,62.152,0,6,pass,22
1,92.0,8,71.295,20.672,71.295,20.672,0,6,foul,22
1,41.0,0,31.080000000000005,59.228,27.51,68.0,0,7,pass,81
1,43.0,9,21.105,12.512,21.105,12.512,0,7,tackle,81
1,46.0,0,58.38,58.888,46.93500000000001,56.372,1,7,pass,81
1,46.5,21,46.93500000000001,56.372,50.82,60.112,1,7,dribble,81
1,47.0,0,50.82,60.112,50.925,49.436,0,7,pass,81
1,52.0,18,81.58500000000001,31.552,59.43000000000001,35.836,1,7,clearance,81
1,56.0,0,71.61,43.928,67.305,35.904,0,7,pass,81
1,66.0,2,40.215,68.0,45.255,62.832,1,7,throw_in,81
1,66.0,4,65.835,7.82,58.8,21.216,1,7,freekick_short,81
1,67.5,21,58.8,21.216,52.92,21.76,1,7,dribble,81
1,68.0,21,45.255,62.832,42.315000000000005,60.588,1,7,dribble,81
1,69.0,0,52.92,21.76,49.035,45.152,1,7,pass,81
1,70.0,0,42.315000000000005,60.588,47.24999999999999,64.668,1,7,pass,81
1,71.5,21,49.035,45.152,53.76,53.652,1,7,dribble,81
1,72.0,0,47.67,66.3,76.02,59.432,1,7,pass,81
1,74.0,0,53.76,53.652,47.88,37.06,1,7,pass,81
1,75.5,21,47.88,37.06,45.99,33.524,1,7,dribble,81
1,76.0,21,76.02,59.432,73.29,56.916,1,7,dribble,81
1,77.0,0,45.99,33.524,54.285,10.404,1,7,pass,81
1,79.0,21,54.285,10.404,60.9,5.372,1,7,dribble,81
1,80.0,0,73.29,56.916,90.51,32.776,1,7,pass,81
1,81.0,0,60.9,5.372,70.97999999999999,14.688000000000002,1,7,pass,81
1,81.0,10,56.07,24.684,56.07,24.684,0,7,interception,81
1,82.0,0,91.14,35.088,75.285,20.468,1,7,pass,81
1,82.0,21,70.97999999999999,14.688000000000002,75.91499999999999,11.764,1,7,dribble,81
1,83.0,0,75.91499999999999,11.764,72.345,10.54,1,7,pass,81
1,84.0,21,72.345,10.54,79.8,5.168,1,7,dribble,81
1,85.0,0,79.8,5.168,81.47999999999999,5.168,1,7,pass,81
1,85.5,21,75.285,20.468,64.995,16.387999999999998,1,7,dribble,81
1,85.5,21,81.47999999999999,5.168,86.83500000000001,2.584,1,7,dribble,81
1,86.0,0,86.83500000000001,2.584,70.35000000000001,7.208,1,7,pass,81
1,89.0,0,64.995,16.387999999999998,56.49,16.116,1,7,pass,81
1,89.0,0,72.765,6.595999999999999,56.07,22.848000000000003,1,7,pass,81
1,90.0,8,44.73,1.7680000000000002,44.73,1.7680000000000002,0,7,foul,81
1,90.0,0,56.175,18.972,71.61,50.796,0,7,pass,81
1,90.5,21,56.07,22.848000000000003,57.53999999999999,18.700000000000003,1,7,dribble,81
1,92.0,0,57.53999999999999,18.700000000000003,59.21999999999999,48.008,1,7,pass,81
1,92.0,18,99.12,33.252,99.225,24.48,1,7,clearance,81
1,93.5,21,59.21999999999999,48.008,57.330000000000005,51.34,1,7,dribble,81
1,94.0,0,99.225,24.48,90.615,9.043999999999995,1,7,pass,81
1,95.0,0,57.330000000000005,51.34,64.67999999999999,61.74399999999999,1,7,pass,81
1,96.5,21,64.67999999999999,61.74399999999999,60.27,63.716,1,7,dribble,81
1,98.0,0,60.27,63.716,44.625,48.96,1,7,pass,81
1,104.0,0,43.575,47.6,54.81,51.68,1,7,pass,81
1,104.0,0,57.225,1.4279999999999973,60.06,20.332,1,7,pass,81
1,105.0,21,54.81,51.68,49.98,57.12,1,7,dribble,81
1,105.5,21,60.06,20.332,55.755,12.919999999999996,1,7,dribble,81
1,106.0,0,49.98,57.12,27.93,45.696000000000005,1,7,pass,81
1,107.0,0,55.755,12.919999999999996,35.28,63.92,1,7,pass,81
1,109.0,0,29.925,44.268,30.765,27.404,1,7,pass,81
1,110.0,21,30.765,27.404,31.605,21.488,1,7,dribble,81
1,110.0,21,35.28,63.92,33.705,54.128,1,7,dribble,81
1,110.0,0,51.45,18.088,42.525000000000006,16.252,1,7,pass,81
1,111.0,0,31.605,21.488,34.65,6.0520000000000005,1,7,pass,81
1,113.0,21,34.65,6.0520000000000005,38.325,2.72,1,7,dribble,81
1,113.0,0,33.705,54.128,37.8,52.904,1,7,pass,81
1,113.0,21,42.525000000000006,16.252,47.775,20.876,1,7,dribble,81
1,115.0,0,38.325,2.72,42.0,10.608,1,7,pass,81
1,115.0,0,42.42,9.316,49.14,0.0,0,7,pass,81
1,115.0,21,37.8,52.904,37.69500000000001,42.772,1,7,dribble,81
1,116.0,0,47.775,20.876,49.56,12.988,1,7,pass,81
1,116.0,0,51.555,11.288,46.305,22.032,1,7,pass,81
1,117.0,0,37.69500000000001,42.772,30.764999999999983,3.4000000000000057,1,7,pass,81
1,117.5,21,46.305,22.032,52.71,24.548,1,7,dribble,81
1,119.0,0,52.71,24.548,61.845,41.208,1,7,pass,81
1,121.0,0,60.58500000000001,40.324,35.595,37.536,1,7,pass,81
1,122.0,0,30.450000000000003,2.9920000000000044,21.629999999999995,4.419999999999995,0,7,pass,81
1,123.0,9,95.55,6.732000000000006,95.55,6.732000000000006,1,7,tackle,81
1,123.5,21,95.55,6.732000000000006,97.755,4.080000000000005,1,7,dribble,81
1,124.0,0,36.015,36.312000000000005,11.235,31.144,1,7,pass,81
1,124.0,0,97.755,4.080000000000005,96.81,7.412000000000006,0,7,pass,81
1,128.0,0,11.655,29.104,21.315,24.344,1,7,pass,81
1,129.0,0,43.155,43.18,43.05,54.196,1,7,pass,81
1,132.0,0,40.53,53.516,23.625,36.312,2,7,pass,81
1,137.0,2,83.79,0.0,82.32,9.384,1,7,throw_in,81
1,137.5,21,82.32,9.384,83.16,6.119999999999997,1,7,dribble,81
1,138.0,0,43.575,12.92,55.650000000000006,17.34,1,7,pass,81
1,138.0,0,83.16,6.119999999999997,64.47,6.460000000000001,1,7,pass,81
1,139.0,0,67.305,6.119999999999997,58.59,11.356000000000002,1,7,pass,81
1,140.0,21,55.650000000000006,17.34,63.84,24.072,1,7,dribble,81
1,142.0,0,63.84,24.072,80.22,32.164,0,7,pass,81
1,92.0,0,55.965,63.24,69.09,44.88,1,8,pass,19
1,93.0,21,69.09,44.88,66.88499999999999,53.516,1,8,dribble,19
1,94.0,0,66.88499999999999,53.516,66.67500000000001,20.332,1,8,pass,19
