"id","seconds","player_id","team_id","team_name","action_type","result","possession_group"
25610,"1312.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","91"
25611,"1314","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","91"
25612,"1318","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","0","91"
25614,"1340","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","2","1","93"
25615,"1341","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","93"
25616,"1342","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","93"
25617,"1342","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","93"
25618,"1342","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","93"
25619,"1344","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","21","1","93"
25620,"1346","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","93"
25621,"1347.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","93"
25622,"1349","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","93"
25623,"1349.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","93"
25624,"1350","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","1","0","93"
25639,"1451","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","95"
25640,"1455","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","95"
25641,"1459","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","95"
25642,"1461","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","95"
25643,"1463","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","95"
25644,"1465","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","95"
25645,"1467","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","7","1","95"
25646,"1469","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","95"
25647,"1471","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","7","0","95"
25651,"1473","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","9","0","97"
25652,"1474","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","9","1","97"
25653,"1475","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","97"
25654,"1476.5","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","97"
25655,"1478","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","0","97"
25657,"1479","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","99"
25658,"1479.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","99"
25659,"1480","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","99"
25660,"1481","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","99"
25661,"1482","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","99"
25663,"1488","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25664,"1491","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25665,"1491.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","101"
25666,"1492","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25667,"1493","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","101"
25668,"1494","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25669,"1496","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25670,"1498","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25671,"1499.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","101"
25672,"1501","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","101"
25673,"1502","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","1","0","101"
25675,"1524","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","5","1","103"
25676,"1525","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","11","0","103"
25677,"1527","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","11","0","103"
25678,"1530.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","103"
25679,"1534","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","103"
25680,"1535","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","103"
25681,"1536","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","103"
25683,"1539","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","7","0","105"
25691,"1555","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","10","1","107"
25692,"1556","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","21","1","107"
25693,"1557","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","17","1","107"
25694,"1571","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","107"
25695,"1572","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","107"
25696,"1573.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","107"
25697,"1575","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","0","107"
25712,"1592","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","109"
25713,"1595","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","109"
25715,"1599","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","111"
25716,"1601","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","111"
25717,"1603","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","0","111"
25724,"1610","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","10","1","113"
25725,"1610.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25726,"1611","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25727,"1615","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25728,"1619","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25729,"1620","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25730,"1621","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25731,"1623","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25732,"1625","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25733,"1626","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25734,"1627","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25735,"1628.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25736,"1630","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25737,"1630.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25738,"1631","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25739,"1631.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25740,"1632","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","113"
25741,"1633","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","113"
25742,"1634","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","0","113"
25750,"1640","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25751,"1643","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","115"
25752,"1644.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25753,"1646","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","115"
25754,"1648","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25755,"1650","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","115"
25756,"1650.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25757,"1651","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","115"
25758,"1653.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25759,"1656","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","115"
25760,"1656.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","115"
25761,"1657","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","19","0","115"
25764,"1661","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","9","1","117"
25765,"1661.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","117"
25766,"1662","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","117"
25767,"1663.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","117"
25768,"1665","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","117"
25769,"1667","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","117"
25770,"1669","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","117"
25771,"1669.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","117"
25772,"1670","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","0","117"
25779,"1682","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","9","0","119"
25782,"1692","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","22","1","121"
25783,"1692","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25784,"1692","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25785,"1692.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25786,"1693","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25787,"1694.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25788,"1696","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25789,"1697","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25790,"1698","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25791,"1699","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25792,"1700","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25793,"1701","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25794,"1702","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25795,"1703","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25796,"1705.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25797,"1708","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","121"
25798,"1711","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","121"
25799,"1714","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","121"
25801,"1715","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","19","0","123"
25806,"1723","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25807,"1726","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25808,"1727","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25809,"1732","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25810,"1733","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25811,"1735","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25812,"1737","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25813,"1738","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25814,"1739","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25815,"1740","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25816,"1741","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25817,"1743","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25818,"1745","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25819,"1747","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","125"
25820,"1749","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","125"
25821,"1751","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","0","125"
25823,"1763","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","2","1","127"
25825,"1770","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","129"
25828,"1775","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25829,"1778","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25830,"1781","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25831,"1783","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25832,"1785","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25833,"1789","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25834,"1793","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25835,"1794","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25836,"1795","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25837,"1796.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25838,"1798","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25839,"1799","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25840,"1800","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25841,"1804","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25842,"1808","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25843,"1809","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25844,"1810","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25845,"1811","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25846,"1812","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","131"
25847,"1813","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","131"
25848,"1814","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","131"
25850,"1818","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","133"
25851,"1822","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","133"
25852,"1823","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","133"
25854,"1835","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","2","1","135"
25855,"1837","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","135"
25856,"1839.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","135"
25857,"1842","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","135"
25858,"1842","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","135"
25859,"1842","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","135"
25863,"1869","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","9","0","137"
25867,"1874","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","9","0","139"
25868,"1875","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","9","1","139"
25869,"1875.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","139"
25870,"1876","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","139"
25871,"1880","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","139"
25872,"1881","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","0","139"
25874,"1886","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","8","0","141"
25878,"1916","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","0","143"
25880,"1919","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","19","0","145"
25887,"1952","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","4","1","147"
25888,"1953.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25889,"1955","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25890,"1957.5","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25891,"1960","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25892,"1962","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25893,"1964","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25894,"1965.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25895,"1967","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25896,"1970","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25897,"1971","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25898,"1973.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25899,"1976","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25900,"1978","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25901,"1980","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25902,"1982.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25903,"1985","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25904,"1986.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25905,"1988","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25906,"1989.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","147"
25907,"1991","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","147"
25908,"1998","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","11","0","147"
25916,"2039","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","9","1","149"
25917,"2039","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","149"
25918,"2041","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","7","0","149"
25926,"2076","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","22","0","151"
25934,"2084","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25935,"2086","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25936,"2090","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25937,"2093","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25938,"2096","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25939,"2096.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25940,"2097","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25941,"2098.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25942,"2100","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25943,"2101.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25944,"2103","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25945,"2106.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25946,"2110","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25947,"2110.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25948,"2111","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25949,"2112","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25950,"2113","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25951,"2114.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","153"
25952,"2116","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25953,"2118","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","1","1","153"
25954,"2124","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","153"
25955,"2126","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","11","0","153"
25960,"2152","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
