id,seconds,player_id,team_id,team_name,player_name,action_type,result,possession_group
9014,0.0,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,0,1,1
9015,1.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,1
9016,2.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,1
9017,4.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,1
9018,6.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,1
9019,8.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,1
9020,10.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,1
9021,11.5,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,1
9022,13.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,1
9023,14.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,1
9024,15.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,1
9025,16.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,1
9026,17.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,7,0,1
9029,20.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,3
9030,20.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,3
9031,21.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,0,3
9033,34.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,0,5
9037,46.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,7
9038,46.5,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,7
9039,47.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,0,7
9041,48.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,10,1,9
9042,50.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,0,9
9044,58.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,11
9047,63.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,8,0,13
9049,78.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,15
9050,79.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,21,1,15
9052,88.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,3,1,17
9053,90.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,17
9054,92.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,17
9055,95.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,17
9056,96.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,17
9057,97.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,17
9058,100.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,17
9059,102.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,17
9060,104.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,17
9061,105.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,17
9062,106.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,0,17
9064,111.0,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,0,1,19
9065,111.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,19
9066,112.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,19
9067,112.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,19
9068,113.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,19
9069,113.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,19
9070,113.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,19
9071,118.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,19
9073,125.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,21
9074,127.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,21
9075,133.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,21
9076,135.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,21
9077,137.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,21
9078,140.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,0,21
9080,145.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,23
9081,145.5,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,21,1,23
9082,146.0,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,0,1,23
9083,147.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,23
9084,149.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,23
9085,151.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,23
9086,153.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,23
9087,154.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,23
9088,155.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,0,1,23
9089,157.5,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,21,1,23
9090,160.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,19,0,23
9092,180.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,25
9093,181.5,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,25
9094,183.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,25
9095,184.5,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,25
9096,186.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,25
9097,189.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,25
9098,192.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,25
9099,193.5,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,25
9100,195.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,25
9101,197.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,25
9102,198.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,25
9103,199.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,0,1,25
9104,199.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,25
9105,200.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,25
9106,201.5,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,25
9107,203.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,25
9108,203.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,25
9109,204.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,25
9110,207.5,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,25
9111,211.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,25
9112,214.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,25
9113,214.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,25
9114,215.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,0,25
9121,223.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,27
9122,228.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,27
9123,230.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,21,1,27
9124,232.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,0,1,27
9125,235.5,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,27
9126,239.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,27
9127,241.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,27
9128,243.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,0,27
9132,249.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9133,250.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9134,251.5,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,21,1,29
9135,253.0,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,0,1,29
9136,253.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,29
9137,254.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,29
9138,254.5,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,29
9139,255.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9140,257.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,21,1,29
9141,259.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,0,1,29
9142,260.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,29
9143,261.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,29
9144,262.5,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,29
9145,264.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,29
9146,267.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,21,1,29
9147,270.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,0,1,29
9148,272.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,29
9149,274.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9150,275.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,29
9151,276.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9152,279.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,29
9153,282.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,29
9154,284.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,29
9155,288.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,29
9156,290.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,29
9157,293.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,29
9158,296.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,29
9159,298.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,29
9160,300.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,29
9161,301.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,29
9162,304.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,29
9163,307.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,29
9164,309.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,29
9165,313.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,21,1,29
9166,317.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,7,1,29
9167,319.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,0,29
9169,323.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,31
9170,324.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,31
9171,325.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,1,0,31
9173,329.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,19,0,33
9175,334.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,35
9176,335.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,35
9177,337.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,1,0,35
9181,366.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,0,37
9184,375.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,39
9185,380.0,be0ws51ws5cm9wzmcp3ozmklx,8y3iucyxguipljcmf87a11bk9,Gent,D. Roef,0,1,39
9186,383.5,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,39
9187,387.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,39
9188,389.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,39
9189,391.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,0,39
9192,402.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,2,1,41
9193,404.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,41
9194,406.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,41
9195,406.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,41
9196,407.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,41
9197,410.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,41
9198,412.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,41
9199,414.5,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,41
9200,417.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,41
9201,417.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,41
9202,418.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,41
9203,419.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,41
9204,420.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,41
9205,421.5,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,41
9206,423.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,41
9207,425.5,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,41
9208,428.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,41
9209,432.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,41
9210,433.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,41
9211,434.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,41
9212,436.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,41
9213,438.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,41
9214,442.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,41
9215,444.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,21,1,41
9216,446.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,0,1,41
9217,447.5,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,41
9218,449.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,0,1,41
9219,450.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,21,1,41
9220,451.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,41
9221,452.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,41
9222,453.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,0,1,41
9223,455.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,21,1,41
9224,457.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,0,1,41
9225,458.5,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,21,1,41
9226,460.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,1,0,41
9232,465.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,9,1,43
9233,468.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,0,43
9235,472.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,9,1,45
9237,494.0,9w8ka8b5aaxqaqlnit33glkb8,8y3iucyxguipljcmf87a11bk9,Gent,F. Surdez,0,0,47
9239,500.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,49
9240,502.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,49
9241,504.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,21,1,49
9242,506.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,49
9243,507.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,49
9244,508.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,49
9245,510.5,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,49
9246,513.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,49
9247,515.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,0,1,49
9248,516.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,21,1,49
9249,517.0,3zc219xqywme43v3jdwmv44d0,8y3iucyxguipljcmf87a11bk9,Gent,M. Delorge,0,1,49
9250,518.5,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,21,1,49
9251,520.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,49
9252,523.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,49
9253,524.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,49
9254,526.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,49
9255,528.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,21,1,49
9256,530.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,49
9257,532.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,21,1,49
9258,534.0,32sds4yk7ch30mng0gyzhdk9h,8y3iucyxguipljcmf87a11bk9,Gent,S. Mitrović,0,1,49
9259,538.0,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,A. Brown,1,1,49
9260,539.0,60gs7lod7de72ypcs6qfup8q2,8y3iucyxguipljcmf87a11bk9,Gent,A. Guðjohnsen,0,0,49
9264,545.0,3r04y1fejoh9e8qbge3exy3u1,8y3iucyxguipljcmf87a11bk9,Gent,N. Fadiga,0,1,51
9265,546.0,18pgjfpl9s8qy32mblzygsyc5,8y3iucyxguipljcmf87a11bk9,Gent,S. Kums,0,1,51
9266,548.0,8fs5klbsyx06c5ds9s1i3xu96,8y3iucyxguipljcmf87a11bk9,Gent,Hong Hyun-Seok,0,0,51
9268,558.0,7ld784sfqk29tlvpes2f4vcru,8y3iucyxguipljcmf87a11bk9,Gent,D. Yokota,0,1,53
9269,561.0,6fdwd71dx2qu7uzzs3ozm9x7u,8y3iucyxguipljcmf87a11bk9,Gent,T. Watanabe,0,1,53
